COMUNE;SEZ2011;P1;P61;E17;E18;E19;E20
Milano;151460004642;174;86;2;0;0;6
Milano;151460004643;390;180;1;0;0;14
Milano;151460004644;246;114;1;2;0;7
Milano;151460004645;199;88;0;0;0;5
Milano;151460004646;307;135;1;0;2;7
Milano;151460004647;338;140;0;0;0;8
Milano;151460004648;12;6;0;1;0;1
Milano;151460004649;0;0;0;0;0;0
Milano;151460004650;196;110;2;0;1;4
Milano;151460004651;140;73;0;1;3;6
Milano;151460004652;200;94;0;2;2;5
Milano;151460004653;300;154;1;1;0;10
Milano;151460004654;245;133;0;2;4;6
Milano;151460004655;402;201;0;0;1;7
Milano;151460004656;271;111;0;0;0;6
Milano;151460004657;86;51;0;0;0;4
Milano;151460004658;241;127;2;0;2;13
Milano;151460004659;294;145;3;1;7;6
Milano;151460004660;378;192;2;0;3;18
Milano;151460004661;396;197;2;0;0;11
Milano;151460004662;144;84;2;0;2;10
Milano;151460004663;153;71;0;0;2;7
Milano;151460004664;183;96;0;0;0;7
Milano;151460004665;240;118;4;1;0;5
Milano;151460004666;145;62;0;0;0;5
Milano;151460004667;365;177;0;0;0;3
Milano;151460004668;203;91;0;0;0;8
Milano;151460004669;290;133;1;0;1;11
Milano;151460004670;471;232;0;0;0;15
Milano;151460004671;122;57;1;0;1;5
Milano;151460004672;106;51;0;0;0;4
Milano;151460004673;210;96;1;1;3;10
Milano;151460004674;147;84;0;0;1;9
Milano;151460004675;313;143;0;5;1;9
Milano;151460004676;234;106;0;0;0;7
Milano;151460004677;0;0;0;0;0;0
Milano;151460004678;99;42;0;0;0;3
Milano;151460004679;326;187;1;7;4;7
Milano;151460004680;178;95;2;2;0;5
Milano;151460004681;100;53;0;0;0;3
Milano;151460004682;7;3;0;2;0;0
Milano;151460004683;0;0;0;0;0;0
Milano;151460004684;0;0;0;0;0;0
Milano;151460004685;13;6;1;0;1;5
Milano;151460004686;74;35;0;0;5;6
Milano;151460004687;74;29;0;1;0;5
Milano;151460004688;300;148;8;1;1;10
Milano;151460004689;127;57;1;0;0;4
Milano;151460004690;397;192;1;0;0;8
Milano;151460004691;151;60;0;0;0;4
Milano;151460004692;259;111;0;1;0;7
Milano;151460004693;360;150;1;0;0;13
Milano;151460004694;279;140;1;0;3;10
Milano;151460004695;400;202;0;2;1;11
Milano;151460004696;83;35;0;0;3;6
Milano;151460004697;16;7;1;0;0;4
Milano;151460004698;34;13;0;0;0;4
Milano;151460004699;35;14;1;0;0;3
Milano;151460004700;93;39;0;0;0;9
Milano;151460004701;267;142;1;0;0;10
Milano;151460004702;245;114;0;1;0;9
Milano;151460004703;156;64;4;0;0;8
Milano;151460004704;244;114;0;0;0;8
Milano;151460004705;0;0;0;0;0;0
Milano;151460004706;0;0;0;0;0;0
Milano;151460004707;73;35;0;0;0;7
Milano;151460004708;0;0;0;0;0;0
Milano;151460004709;0;0;0;0;0;0
Milano;151460004710;317;128;0;0;0;9
Milano;151460004711;455;202;0;0;0;10
Milano;151460004712;111;50;0;0;2;19
Milano;151460004713;315;165;0;0;1;10
Milano;151460004714;332;145;0;0;0;11
Milano;151460004715;458;173;0;1;0;5
Milano;151460004716;0;0;0;0;0;0
Milano;151460004717;204;86;0;2;0;8
Milano;151460004718;197;94;0;0;0;12
Milano;151460004719;0;0;0;0;0;0
Milano;151460004720;411;177;10;1;0;13
Milano;151460004721;128;59;1;0;0;7
Milano;151460004722;0;0;0;0;0;0
Milano;151460004723;51;22;1;2;0;1
Milano;151460004724;121;53;0;0;0;4
Milano;151460004725;97;30;5;0;0;4
Milano;151460004726;175;46;1;0;3;12
Milano;151460004727;34;15;0;5;4;4
Milano;151460004728;25;13;0;0;6;5
Milano;151460004729;33;15;0;0;3;8
Milano;151460004730;1;0;0;0;0;1
Milano;151460004731;11;6;1;0;1;1
Milano;151460004732;27;4;0;0;14;0
Milano;151460004733;20;8;0;0;10;0
Milano;151460004734;32;16;0;0;14;0
Milano;151460004735;27;12;0;0;6;0
Milano;151460004736;90;40;1;0;35;0
Milano;151460004737;46;13;0;0;5;0
Milano;151460004738;27;16;0;0;0;2
Milano;151460004739;53;25;0;6;0;1
Milano;151460004740;78;29;0;10;0;0
Milano;151460004741;346;152;0;0;0;4
Milano;151460004742;0;0;0;0;0;0
Milano;151460004743;0;0;0;0;0;0
Milano;151460004744;25;13;0;1;6;0
Milano;151460004745;4;3;0;1;0;0
Milano;151460004746;74;31;0;1;16;1
Milano;151460004747;221;99;0;0;8;3
Milano;151460004748;67;31;0;0;11;6
Milano;151460004749;260;127;0;0;13;8
Milano;151460004750;391;166;0;0;0;3
Milano;151460004751;259;103;0;0;1;2
Milano;151460004752;282;118;0;0;16;2
Milano;151460004753;290;116;0;1;0;5
Milano;151460004754;203;75;1;1;2;4
Milano;151460004755;143;52;0;0;0;1
Milano;151460004756;366;154;0;0;0;5
Milano;151460004758;0;0;0;0;0;0
Milano;151460004759;296;102;0;0;0;7
Milano;151460004760;265;91;7;1;1;3
Milano;151460004761;0;0;0;0;0;0
Milano;151460004762;323;148;0;0;0;4
Milano;151460004763;153;70;0;0;0;3
Milano;151460004764;9;5;0;1;1;0
Milano;151460004765;289;130;2;0;1;5
Milano;151460004766;203;84;9;9;3;1
Milano;151460004767;86;42;2;3;1;1
Milano;151460004768;266;120;1;2;3;5
Milano;151460004769;247;102;0;0;0;7
Milano;151460004770;186;96;2;6;1;1
Milano;151460004771;682;335;0;1;0;8
Milano;151460004772;339;150;3;1;1;8
Milano;151460004773;401;188;3;0;1;6
Milano;151460004774;367;173;3;0;0;8
Milano;151460004775;177;78;3;2;0;7
Milano;151460004776;244;106;0;0;0;9
Milano;151460004777;444;206;2;1;1;10
Milano;151460004778;0;0;0;0;0;0
Milano;151460004779;116;27;0;0;0;2
Milano;151460004780;299;102;0;0;0;4
Milano;151460004781;182;62;0;0;0;3
Milano;151460004782;137;36;0;0;0;2
Milano;151460004783;166;51;0;0;0;3
Milano;151460004784;230;84;0;0;1;4
Milano;151460004785;12;3;0;1;0;0
Milano;151460004786;3;2;0;1;0;0
Milano;151460004787;0;0;0;0;0;0
Milano;151460004788;402;174;0;1;0;7
Milano;151460004789;244;107;1;2;0;10
Milano;151460004790;117;48;3;0;0;3
Milano;151460004791;161;82;4;0;1;12
Milano;151460004792;442;201;0;0;0;8
Milano;151460004793;232;115;0;2;7;8
Milano;151460004794;393;189;0;0;1;11
Milano;151460004795;243;125;1;0;0;5
Milano;151460004796;190;101;1;0;2;4
Milano;151460004797;21;12;0;1;0;0
Milano;151460004798;344;155;0;0;0;9
Milano;151460004799;291;128;0;0;0;8
Milano;151460004800;245;105;0;0;0;6
Milano;151460004801;0;0;0;0;0;0
Milano;151460004802;62;62;0;0;0;0
Milano;151460004803;350;144;0;0;1;9
Milano;151460004804;0;0;0;0;0;0
Milano;151460004805;277;131;0;0;0;8
Milano;151460004806;235;115;0;0;0;4
Milano;151460004807;286;159;3;0;0;5
Milano;151460004808;221;99;1;1;0;8
Milano;151460004809;112;58;0;0;1;3
Milano;151460004810;332;183;0;0;0;13
Milano;151460004811;202;93;0;0;1;6
Milano;151460004812;225;97;0;0;0;7
Milano;151460004813;13;6;0;0;5;0
Milano;151460004814;112;32;0;0;0;1
Milano;151460004815;111;34;0;0;0;1
Milano;151460004816;97;63;0;0;0;1
Milano;151460004817;114;34;0;0;0;1
Milano;151460004818;80;33;0;0;0;3
Milano;151460004819;69;27;0;1;21;5
Milano;151460004820;78;32;0;1;18;6
Milano;151460004821;184;81;0;2;5;11
Milano;151460004822;110;45;1;8;9;4
Milano;151460004823;343;143;0;0;0;6
Milano;151460004824;329;171;0;4;4;8
Milano;151460004825;319;148;1;1;0;5
Milano;151460004826;488;218;0;2;0;9
Milano;151460004827;338;154;0;0;0;9
Milano;151460004828;418;205;2;0;2;7
Milano;151460004829;3;1;0;1;0;0
Milano;151460004830;260;142;0;0;0;5
Milano;151460004831;379;161;0;0;0;7
Milano;151460004832;66;26;0;1;0;2
Milano;151460004833;351;184;0;5;6;5
Milano;151460004834;328;136;0;0;0;5
Milano;151460004835;425;170;0;1;0;8
Milano;151460004836;436;201;0;0;0;5
Milano;151460004837;216;94;0;0;0;8
Milano;151460004838;110;43;1;0;0;3
Milano;151460004839;416;169;0;5;2;3
Milano;151460004840;15;4;0;5;0;0
Milano;151460004841;91;21;0;0;0;1
Milano;151460004842;52;20;0;12;0;0
Milano;151460004843;76;23;0;20;0;0
Milano;151460004844;336;148;0;0;0;2
Milano;151460004845;356;176;0;0;0;3
Milano;151460004846;365;180;0;0;0;2
Milano;151460004847;377;168;1;0;0;4
Milano;151460004848;230;86;0;0;0;4
Milano;151460004849;245;106;0;0;0;3
Milano;151460004850;229;65;0;0;0;6
Milano;151460004851;319;143;0;0;0;1
Milano;151460004852;272;125;0;0;0;1
Milano;151460004853;442;187;0;0;0;2
Milano;151460004854;188;65;0;0;0;1
Milano;151460004855;204;93;0;0;0;1
Milano;151460004856;17;17;0;1;0;0
Milano;151460004857;349;145;0;3;0;4
Milano;151460004858;383;172;0;3;0;4
Milano;151460004859;367;158;0;0;0;4
Milano;151460004860;328;152;0;0;0;4
Milano;151460004861;146;80;1;2;2;3
Milano;151460004862;406;176;0;0;0;3
Milano;151460004863;70;34;0;0;0;3
Milano;151460004864;272;111;2;1;0;8
Milano;151460004865;258;108;0;0;0;8
Milano;151460004866;258;128;2;1;1;6
Milano;151460004867;50;27;1;0;0;1
Milano;151460004868;82;36;0;0;0;6
Milano;151460004869;493;218;3;1;0;10
Milano;151460004870;556;278;3;2;1;10
Milano;151460004871;85;40;0;0;0;3
Milano;151460004872;207;92;1;0;1;7
Milano;151460004873;82;34;0;0;0;3
Milano;151460004874;159;99;0;2;5;6
Milano;151460004875;0;0;0;0;0;0
Milano;151460004876;102;44;0;2;1;1
Milano;151460004877;95;41;0;2;2;3
Milano;151460004878;447;204;0;5;1;11
Milano;151460004879;331;151;0;1;0;10
Milano;151460004880;250;105;0;0;0;7
Milano;151460004881;297;145;2;1;0;8
Milano;151460004882;103;50;2;0;1;3
Milano;151460004883;641;299;5;2;7;18
Milano;151460004884;238;120;1;0;6;4
Milano;151460004885;196;107;2;4;3;3
Milano;151460004886;344;174;0;0;0;13
Milano;151460004887;327;178;7;9;1;7
Milano;151460004888;143;77;0;2;3;6
Milano;151460004889;4;2;0;1;0;0
Milano;151460004890;338;109;0;0;0;5
Milano;151460004891;212;62;0;0;0;4
Milano;151460004892;254;70;2;0;0;4
Milano;151460004893;229;100;3;2;0;7
Milano;151460004894;195;98;5;10;3;3
Milano;151460004895;293;139;0;1;2;7
Milano;151460004896;413;208;1;1;0;9
Milano;151460004897;373;172;0;1;4;11
Milano;151460004898;374;178;0;0;1;13
Milano;151460004899;98;43;0;3;2;3
Milano;151460004900;84;34;1;2;9;2
Milano;151460004901;0;0;0;0;0;0
Milano;151460004902;168;86;1;2;1;7
Milano;151460004903;56;29;0;0;0;2
Milano;151460004904;0;0;0;0;0;0
Milano;151460004905;49;25;1;0;0;1
Milano;151460004906;32;17;0;0;1;1
Milano;151460004907;176;87;0;4;0;4
Milano;151460004908;73;43;0;1;0;2
Milano;151460004909;2;0;3;0;0;0
Milano;151460004910;152;65;0;5;1;2
Milano;151460004911;73;37;1;0;0;2
Milano;151460004912;0;0;0;0;0;0
Milano;151460004913;209;88;0;1;0;5
Milano;151460004914;271;91;0;0;0;3
Milano;151460004915;262;149;1;0;0;6
Milano;151460004916;0;0;0;0;0;0
Milano;151460004917;49;20;0;0;1;1
Milano;151460004918;35;17;0;1;3;2
Milano;151460004919;189;95;1;3;2;7
Milano;151460004920;231;119;0;6;5;9
Milano;151460004921;187;78;0;0;0;3
Milano;151460004922;252;103;0;0;0;3
Milano;151460004923;250;106;0;2;0;4
Milano;151460004924;0;0;0;0;0;0
Milano;151460004925;127;50;0;0;0;4
Milano;151460004926;63;41;0;0;0;1
Milano;151460004927;198;84;0;0;1;4
Milano;151460004928;156;61;0;0;1;5
Milano;151460004929;142;75;1;4;4;6
Milano;151460004930;122;56;0;0;4;7
Milano;151460004931;249;81;0;1;1;4
Milano;151460004932;69;36;0;0;6;3
Milano;151460004933;192;86;0;2;3;8
Milano;151460004934;145;80;1;1;1;6
Milano;151460004935;428;192;0;0;0;5
Milano;151460004936;105;53;0;0;0;4
Milano;151460004937;88;39;0;0;0;3
Milano;151460004938;33;7;2;1;0;1
Milano;151460004939;97;59;1;0;0;3
Milano;151460004940;298;15;0;0;1;0
Milano;151460004941;0;0;0;0;0;0
Milano;151460004942;0;0;0;0;0;0
Milano;151460004943;1;0;0;1;0;0
Milano;151460004944;0;0;0;0;0;0
Milano;151460004945;383;170;1;0;0;6
Milano;151460004946;304;129;0;1;0;8
Milano;151460004947;338;155;0;1;0;8
Milano;151460004948;398;177;0;0;0;9
Milano;151460004949;457;243;1;0;0;8
Milano;151460004950;0;0;0;0;0;0
Milano;151460004951;0;0;0;0;0;0
Milano;151460004952;239;97;0;1;1;7
Milano;151460004953;314;129;0;0;0;7
Milano;151460004954;215;119;0;1;0;4
Milano;151460004955;203;86;0;0;0;5
Milano;151460004956;211;75;2;0;0;6
Milano;151460004957;207;91;1;0;0;5
Milano;151460004958;249;109;0;2;0;6
Milano;151460004959;0;0;0;0;0;0
Milano;151460004960;0;0;0;0;0;0
Milano;151460004961;0;0;0;0;0;0
Milano;151460004962;26;18;0;0;0;0
Milano;151460004963;31;8;0;0;1;0
Milano;151460004964;0;0;0;0;0;0
Milano;151460004965;25;14;0;0;0;2
Milano;151460004966;259;103;0;0;0;6
Milano;151460004967;171;72;0;1;0;5
Milano;151460004968;290;131;0;0;0;5
Milano;151460004969;420;203;0;0;0;10
Milano;151460004970;251;103;1;0;0;6
Milano;151460004971;213;125;0;0;1;4
Milano;151460004972;11;5;0;1;0;0
Milano;151460004973;2;1;0;2;0;0
Milano;151460004974;0;0;0;0;0;0
Milano;151460004975;604;228;0;0;0;8
Milano;151460004976;462;238;0;3;15;10
Milano;151460004977;164;70;1;0;0;3
Milano;151460004978;95;37;0;0;0;4
Milano;151460004979;305;105;0;0;0;7
Milano;151460004980;191;88;0;0;0;4
Milano;151460004981;416;181;1;0;1;4
Milano;151460004982;42;8;0;2;0;0
Milano;151460004983;283;105;0;0;4;1
Milano;151460004984;333;110;0;0;0;2
Milano;151460004985;511;162;0;0;0;1
Milano;151460004986;173;80;0;0;0;1
Milano;151460004987;288;101;0;0;0;2
Milano;151460004988;178;71;0;0;0;1
Milano;151460004989;0;0;0;0;0;0
Milano;151460004990;181;68;0;0;0;5
Milano;151460004991;202;69;0;0;0;5
Milano;151460004992;220;76;0;0;0;1
Milano;151460004993;525;173;0;0;0;5
Milano;151460004994;363;138;1;0;0;3
Milano;151460004995;405;159;1;0;1;4
Milano;151460004996;200;78;0;0;0;3
Milano;151460004997;235;70;0;0;0;2
Milano;151460004998;218;71;0;0;0;2
Milano;151460004999;0;0;0;0;0;0
Milano;151460005000;0;0;0;0;0;0
Milano;151460005002;229;67;0;0;0;2
Milano;151460005003;215;75;0;0;0;2
Milano;151460005004;210;82;0;0;0;3
Milano;151460005006;330;125;0;0;0;1
Milano;151460005007;274;102;0;0;0;2
Milano;151460005008;286;112;0;0;0;6
Milano;151460005010;371;170;0;0;0;3
Milano;151460005011;207;87;0;0;0;3
Milano;151460005012;225;69;0;0;0;3
Milano;151460005013;305;118;0;0;0;4
Milano;151460005014;374;155;0;0;0;5
Milano;151460005015;175;48;0;0;0;1
Milano;151460005016;225;88;0;0;0;1
Milano;151460005017;218;78;0;0;0;2
Milano;151460005018;361;144;0;0;0;6
Milano;151460005019;393;159;0;0;1;2
Milano;151460005020;108;43;0;0;0;1
Milano;151460005021;35;4;0;4;0;0
Milano;151460005022;482;171;1;0;0;2
Milano;151460005023;258;81;0;0;0;1
Milano;151460005024;147;43;0;0;0;1
Milano;151460005025;143;55;0;0;0;1
Milano;151460005026;297;91;0;0;0;4
Milano;151460005027;187;57;0;0;0;3
Milano;151460005028;2;1;0;1;0;0
Milano;151460005029;378;132;0;0;0;5
Milano;151460005030;168;63;0;0;0;1
Milano;151460005031;194;72;0;0;0;1
Milano;151460005032;171;51;0;0;0;1
Milano;151460005033;366;120;0;0;0;3
Milano;151460005034;144;48;0;0;0;2
Milano;151460005035;124;41;0;0;0;2
Milano;151460005036;191;72;0;0;0;1
Milano;151460005037;92;29;2;0;0;1
Milano;151460005038;202;65;0;0;0;2
Milano;151460005039;210;89;0;0;0;2
Milano;151460005040;397;130;0;0;0;4
Milano;151460005041;208;80;0;0;0;2
Milano;151460005042;146;49;0;0;0;1
Milano;151460005043;87;29;0;0;0;1
Milano;151460005044;384;118;0;0;0;4
Milano;151460005045;467;161;0;0;0;3
Milano;151460005046;533;186;0;0;0;3
Milano;151460005047;0;0;0;0;0;0
Milano;151460005048;255;109;0;10;3;3
Milano;151460005049;214;78;0;0;0;3
Milano;151460005050;57;25;0;6;0;0
Milano;151460005051;125;60;0;12;1;1
Milano;151460005052;517;237;2;2;0;11
Milano;151460005053;0;0;1;0;0;0
Milano;151460005054;429;127;2;0;0;3
Milano;151460005055;86;29;0;0;0;1
Milano;151460005056;135;80;0;4;2;1
Milano;151460005057;97;55;0;3;1;2
Milano;151460005058;98;44;4;6;0;2
Milano;151460005059;325;103;9;1;0;7
Milano;151460005060;236;110;1;1;0;6
Milano;151460005061;379;112;2;0;0;4
Milano;151460005062;417;197;0;2;1;4
Milano;151460005063;482;233;0;0;0;5
Milano;151460005064;309;132;0;0;0;3
Milano;151460005065;11;5;0;3;0;0
Milano;151460005066;249;73;0;0;0;2
Milano;151460005067;230;66;0;0;0;1
Milano;151460005068;276;87;0;0;0;1
Milano;151460005069;333;81;0;0;0;3
Milano;151460005070;473;153;0;0;0;4
Milano;151460005071;279;132;0;0;0;5
Milano;151460005072;59;12;2;2;1;0
Milano;151460005073;534;226;0;0;0;2
Milano;151460005074;335;145;0;0;0;3
Milano;151460005075;194;51;0;0;0;1
Milano;151460005076;174;53;0;0;0;1
Milano;151460005077;376;129;0;0;0;3
Milano;151460005078;226;58;0;0;0;2
Milano;151460005079;258;73;0;0;0;2
Milano;151460005080;184;50;0;0;0;2
Milano;151460005081;307;98;0;3;0;2
Milano;151460005082;358;126;0;0;0;3
Milano;151460005083;235;59;0;0;0;2
Milano;151460005084;93;31;0;0;0;1
Milano;151460005085;273;82;0;0;0;3
Milano;151460005086;22;16;2;2;2;0
Milano;151460005087;236;82;0;0;0;2
Milano;151460005088;209;79;0;0;0;2
Milano;151460005089;230;79;0;0;0;2
Milano;151460005090;227;77;0;0;0;2
Milano;151460005091;236;80;0;0;0;2
Milano;151460005092;250;99;0;0;0;2
Milano;151460005093;240;102;0;0;0;2
Milano;151460005094;232;87;0;0;0;2
Milano;151460005095;186;72;0;1;0;1
Milano;151460005096;285;106;0;0;0;2
Milano;151460005097;437;158;0;0;0;3
Milano;151460005098;4;4;0;2;0;0
Milano;151460005099;175;50;0;0;0;1
Milano;151460005100;243;75;0;0;0;2
Milano;151460005101;283;90;0;0;0;2
Milano;151460005102;314;86;0;0;0;2
Milano;151460005103;336;86;0;0;0;2
Milano;151460005104;153;40;0;0;0;1
Milano;151460005105;172;46;0;0;0;1
Milano;151460005106;156;52;0;0;0;1
Milano;151460005107;349;91;0;0;0;2
Milano;151460005108;259;84;0;0;0;2
Milano;151460005109;296;88;0;0;0;3
Milano;151460005110;244;81;0;0;0;2
Milano;151460005111;0;0;0;0;0;0
Milano;151460005112;257;73;0;0;0;2
Milano;151460005113;250;69;0;0;0;2
Milano;151460005114;217;117;0;0;0;3
Milano;151460005115;359;114;0;0;0;3
Milano;151460005116;333;156;1;0;0;8
Milano;151460005117;0;0;0;0;0;0
Milano;151460005118;111;60;0;0;3;5
Milano;151460005119;481;234;2;5;3;5
Milano;151460005120;68;38;0;1;7;3
Milano;151460005121;6;2;0;0;2;0
Milano;151460005122;268;142;0;3;0;2
Milano;151460005123;250;74;0;0;0;1
Milano;151460005124;240;79;0;1;2;3
Milano;151460005125;326;155;1;1;0;4
Milano;151460005126;284;95;0;0;0;4
Milano;151460005127;0;0;0;0;0;0
Milano;151460005128;20;10;1;2;0;0
Milano;151460005129;13;3;1;0;1;1
Milano;151460005130;0;0;0;0;0;0
Milano;151460005131;2;1;0;1;0;0
Milano;151460005132;228;137;1;0;0;0
Milano;151460005133;0;0;0;0;0;0
Milano;151460005134;0;0;0;0;0;0
Milano;151460005135;0;0;0;0;0;0
Milano;151460005136;5;3;0;0;1;0
Milano;151460005138;28;13;1;3;1;0
Milano;151460005139;2;0;0;1;0;0
Milano;151460005140;3;2;1;0;0;1
Milano;151460005141;2;2;0;1;0;0
Milano;151460005142;0;0;0;0;0;0
Milano;151460005143;0;0;0;0;0;0
Milano;151460005144;0;0;0;0;0;0
Milano;151460005145;4;3;0;1;2;0
Milano;151460005146;58;34;2;2;2;1
Milano;151460005147;0;0;0;0;0;0
Milano;151460005148;44;28;0;0;1;3
Milano;151460005149;184;107;5;4;4;7
Milano;151460005150;277;133;7;5;1;8
Milano;151460005151;66;32;0;1;3;3
Milano;151460005152;0;0;0;0;0;0
Milano;151460005153;486;249;12;1;1;16
Milano;151460005154;361;168;0;5;1;8
Milano;151460005155;383;136;0;1;1;8
Milano;151460005156;195;99;0;1;2;5
Milano;151460005157;195;90;0;1;3;7
Milano;151460005158;163;83;1;4;3;4
Milano;151460005159;133;51;0;6;10;3
Milano;151460005160;31;16;0;0;0;2
Milano;151460005161;184;79;1;5;6;7
Milano;151460005162;213;90;0;0;5;4
Milano;151460005163;206;102;2;3;1;7
Milano;151460005164;59;28;0;0;0;1
Milano;151460005165;364;121;0;0;0;3
Milano;151460005166;212;58;0;0;0;1
Milano;151460005167;244;68;0;0;0;2
Milano;151460005168;174;61;0;0;0;3
Milano;151460005169;267;150;1;2;0;6
Milano;151460005170;13;5;0;6;0;0
Milano;151460005171;24;11;0;0;0;1
Milano;151460005172;0;0;0;0;0;0
Milano;151460005173;0;0;0;0;0;0
Milano;151460005174;0;0;0;0;0;0
Milano;151460005175;0;0;0;0;0;0
Milano;151460005176;0;0;0;0;0;0
Milano;151460005177;0;0;0;0;0;0
Milano;151460005178;0;0;0;0;0;0
Milano;151460005179;19;13;0;2;1;0
Milano;151460005180;0;0;0;0;0;0
Milano;151460005181;9;4;0;1;1;0
Milano;151460005182;19;3;0;1;1;0
Milano;151460005183;3;0;0;2;0;0
Milano;151460005184;235;101;2;1;0;2
Milano;151460005185;0;0;0;0;0;0
Milano;151460005186;8;7;1;0;5;0
Milano;151460005187;240;91;0;0;0;3
Milano;151460005188;276;106;0;0;0;5
Milano;151460005189;236;92;0;0;0;4
Milano;151460005190;227;96;0;0;0;2
Milano;151460005191;180;72;0;0;0;3
Milano;151460005192;279;96;0;0;0;7
Milano;151460005193;359;156;0;0;0;7
Milano;151460005194;322;135;0;1;1;7
Milano;151460005195;215;103;0;0;0;3
Milano;151460005196;259;110;0;0;0;4
Milano;151460005197;246;104;0;0;0;4
Milano;151460005198;317;122;0;0;0;8
Milano;151460005199;205;95;0;0;0;4
Milano;151460005200;348;112;0;0;0;4
Milano;151460005201;247;80;1;0;0;3
Milano;151460005202;671;303;1;0;0;10
Milano;151460005203;185;79;0;0;0;4
Milano;151460005204;329;66;3;1;0;1
Milano;151460005205;473;171;0;0;0;4
Milano;151460005206;0;0;0;0;0;0
Milano;151460005207;1;0;0;1;0;0
Milano;151460005208;79;34;1;0;0;1
Milano;151460005209;458;170;0;0;0;2
Milano;151460005210;153;78;0;0;0;2
Milano;151460005211;371;94;1;0;0;2
Milano;151460005212;133;61;0;0;0;2
Milano;151460005213;92;34;0;1;1;1
Milano;151460005214;267;124;0;1;0;9
Milano;151460005215;559;177;1;0;0;7
Milano;151460005216;102;56;1;1;0;3
Milano;151460005217;4;1;0;1;0;0
Milano;151460005218;162;70;2;5;3;2
Milano;151460005219;0;0;0;0;0;0
Milano;151460005220;628;273;1;1;1;11
Milano;151460005221;444;185;0;0;0;5
Milano;151460005222;205;100;0;1;2;2
Milano;151460005223;327;162;3;11;9;8
Milano;151460005224;287;116;0;1;1;3
Milano;151460005225;526;232;0;0;2;12
Milano;151460005226;58;24;0;1;7;1
Milano;151460005227;25;13;2;0;1;1
Milano;151460005228;317;153;3;13;5;8
Milano;151460005229;73;31;0;2;0;2
Milano;151460005230;227;94;0;0;0;7
Milano;151460005231;309;161;1;13;7;4
Milano;151460005232;177;78;0;0;1;2
Milano;151460005233;511;275;1;2;3;8
Milano;151460005234;15;6;5;0;0;0
Milano;151460005237;239;53;0;1;0;2
Milano;151460005238;336;81;0;0;0;2
Milano;151460005239;325;83;0;0;0;2
Milano;151460005240;8;5;0;2;0;0
Milano;151460005241;347;103;0;0;0;2
Milano;151460005242;279;67;0;0;0;2
Milano;151460005243;257;54;0;0;0;2
Milano;151460005244;0;0;0;0;0;0
Milano;151460005245;401;188;2;0;5;6
Milano;151460005246;71;21;0;0;0;2
Milano;151460005247;118;53;0;0;0;1
Milano;151460005248;111;50;1;6;1;2
Milano;151460005249;145;76;0;0;0;4
Milano;151460005250;137;60;1;0;0;2
Milano;151460005251;45;19;0;5;1;2
Milano;151460005252;6;3;1;0;0;1
Milano;151460005253;140;44;0;0;0;3
Milano;151460005254;233;109;0;0;0;3
Milano;151460005255;0;0;0;0;0;0
Milano;151460005256;543;209;1;0;0;7
Milano;151460005257;140;59;0;0;0;2
Milano;151460005258;296;102;0;0;0;3
Milano;151460005259;327;115;1;0;0;4
Milano;151460005260;221;64;0;0;0;4
Milano;151460005261;239;60;0;0;0;4
Milano;151460005262;225;59;1;0;0;3
Milano;151460005263;104;55;1;0;1;0
Milano;151460005264;244;60;0;0;0;2
Milano;151460005265;359;132;0;0;0;3
Milano;151460005266;178;62;0;0;0;2
Milano;151460005267;282;108;0;0;0;2
Milano;151460005268;186;88;0;0;0;5
Milano;151460005269;193;62;0;0;0;1
Milano;151460005270;105;25;0;0;0;1
Milano;151460005271;345;92;1;0;0;4
Milano;151460005272;109;24;0;1;0;2
Milano;151460005273;237;65;0;0;0;3
Milano;151460005274;261;81;0;0;0;2
Milano;151460005275;274;99;0;0;0;2
Milano;151460005276;305;88;0;0;0;3
Milano;151460005277;348;125;0;0;0;4
Milano;151460005278;118;56;0;0;0;2
Milano;151460005279;122;44;0;0;0;1
Milano;151460005280;301;114;1;0;0;4
Milano;151460005281;168;63;0;1;0;2
Milano;151460005282;104;39;0;0;1;1
Milano;151460005283;401;150;1;0;0;3
Milano;151460005284;305;100;0;0;0;2
Milano;151460005285;105;44;2;0;0;4
Milano;151460005286;132;49;0;0;0;6
Milano;151460005287;510;170;0;0;0;4
Milano;151460005288;479;139;0;0;0;3
Milano;151460005289;291;101;0;0;0;4
Milano;151460005290;431;172;1;2;1;5
Milano;151460005291;371;107;0;0;0;3
Milano;151460005292;392;117;0;0;0;2
Milano;151460005293;487;126;0;0;0;3
Milano;151460005294;128;52;0;0;0;2
Milano;151460005295;210;79;0;0;0;3
Milano;151460005296;142;61;1;0;0;2
Milano;151460005297;222;78;0;0;0;4
Milano;151460005298;133;50;0;0;0;2
Milano;151460005299;287;98;0;0;0;6
Milano;151460005300;36;21;6;0;2;0
Milano;151460005301;25;6;4;5;0;0
Milano;151460005302;174;98;13;18;4;0
Milano;151460005303;0;0;0;0;0;0
Milano;151460005304;182;79;0;0;0;4
Milano;151460005305;67;36;0;1;0;3
Milano;151460005306;8;4;1;1;0;0
Milano;151460005307;93;53;0;3;3;4
Milano;151460005308;203;105;2;1;0;2
Milano;151460005309;2;1;0;1;0;0
Milano;151460005310;7;2;1;1;0;0
Milano;151460005311;160;79;2;3;2;3
Milano;151460005312;461;196;0;0;1;3
Milano;151460005313;175;98;1;1;0;5
