SEZ2011;COMUNE;P1;P61;E17;E18;E19;E20;NIL
151460003821;Milano;62;30;0;1;0;1;WASHINGTON
151460003822;Milano;116;63;3;0;0;3;WASHINGTON
151460003823;Milano;333;148;2;1;1;12;WASHINGTON
151460003824;Milano;257;121;1;2;0;8;WASHINGTON
151460003825;Milano;111;43;0;0;0;9;WASHINGTON
151460003826;Milano;128;51;2;1;4;5;WASHINGTON
151460003827;Milano;365;184;1;0;5;19;WASHINGTON
151460003828;Milano;8;4;0;1;1;0;WASHINGTON
151460003829;Milano;132;63;0;1;1;6;WASHINGTON
151460003830;Milano;182;90;0;0;2;13;WASHINGTON
151460003831;Milano;258;112;0;0;2;9;WASHINGTON
151460003832;Milano;14;7;0;2;0;0;WASHINGTON
151460003833;Milano;132;51;0;0;0;7;WASHINGTON
151460003834;Milano;224;95;0;0;0;9;WASHINGTON
151460003835;Milano;83;41;0;0;3;15;WASHINGTON
151460003836;Milano;146;63;0;0;0;7;WASHINGTON
151460003837;Milano;70;34;0;0;3;21;WASHINGTON
151460003838;Milano;320;157;0;1;0;8;WASHINGTON
151460003839;Milano;305;162;0;0;0;13;WASHINGTON
151460003840;Milano;362;183;1;0;0;12;WASHINGTON
151460003841;Milano;377;165;1;0;0;12;WASHINGTON
151460003842;Milano;210;92;0;0;1;6;WASHINGTON
151460003843;Milano;170;72;1;1;1;3;WASHINGTON
151460003844;Milano;305;146;0;0;0;9;WASHINGTON
151460003845;Milano;54;24;0;0;0;2;WASHINGTON
151460003846;-;-;-;-;-;-;-;WASHINGTON
151460003847;Milano;275;142;0;2;1;11;WASHINGTON
151460003848;Milano;274;111;0;0;0;10;WASHINGTON
151460003849;Milano;266;134;0;0;0;2;WASHINGTON
151460003850;Milano;270;126;0;0;0;5;WASHINGTON
151460003851;Milano;22;6;0;2;1;1;WASHINGTON
151460003852;Milano;20;13;0;0;1;1;WASHINGTON
151460003853;Milano;281;144;1;0;0;9;WASHINGTON
151460003854;Milano;392;220;0;0;0;7;WASHINGTON
151460003855;Milano;157;79;0;0;0;7;WASHINGTON
151460003856;Milano;424;182;0;0;0;9;WASHINGTON
151460003857;Milano;229;110;0;0;0;11;WASHINGTON
151460003858;Milano;128;63;0;1;0;7;WASHINGTON
151460003859;Milano;0;0;0;0;0;0;WASHINGTON
151460003860;Milano;170;74;0;0;0;3;WASHINGTON
151460003861;Milano;442;182;0;0;0;6;WASHINGTON
151460003862;Milano;290;104;0;0;0;5;WASHINGTON
151460003863;Milano;295;107;0;0;0;5;WASHINGTON
151460003864;Milano;412;165;0;1;1;5;WASHINGTON
151460003865;Milano;279;119;0;0;0;4;WASHINGTON
151460003866;Milano;264;127;0;0;0;3;WASHINGTON
151460003867;Milano;269;117;0;0;0;8;WASHINGTON
151460003868;Milano;304;125;0;0;0;7;DE ANGELI - MONTE ROSA
151460003869;Milano;236;124;1;0;1;9;DE ANGELI - MONTE ROSA
151460003870;Milano;207;100;0;0;0;7;DE ANGELI - MONTE ROSA
151460003871;Milano;131;60;0;0;0;6;DE ANGELI - MONTE ROSA
151460003872;Milano;221;120;1;2;0;9;DE ANGELI - MONTE ROSA
151460003873;Milano;202;108;0;0;0;9;DE ANGELI - MONTE ROSA
151460003874;Milano;179;88;0;1;2;8;DE ANGELI - MONTE ROSA
151460003875;Milano;135;58;0;0;0;4;DE ANGELI - MONTE ROSA
151460003876;Milano;231;82;1;1;0;6;DE ANGELI - MONTE ROSA
151460003877;Milano;246;127;0;1;0;6;DE ANGELI - MONTE ROSA
151460003878;Milano;408;176;0;4;1;8;DE ANGELI - MONTE ROSA
151460003879;Milano;146;62;0;2;2;7;DE ANGELI - MONTE ROSA
151460003880;Milano;168;90;0;0;4;8;DE ANGELI - MONTE ROSA
151460003881;Milano;217;106;0;0;0;10;DE ANGELI - MONTE ROSA
151460003882;Milano;403;207;1;0;0;9;DE ANGELI - MONTE ROSA
151460003883;Milano;280;137;0;1;0;9;DE ANGELI - MONTE ROSA
151460003884;Milano;217;105;0;0;0;5;DE ANGELI - MONTE ROSA
151460003885;Milano;121;56;0;0;0;6;DE ANGELI - MONTE ROSA
151460003886;Milano;220;100;1;1;1;9;DE ANGELI - MONTE ROSA
151460003887;Milano;155;67;0;0;0;10;DE ANGELI - MONTE ROSA
151460003888;Milano;335;155;0;2;0;9;DE ANGELI - MONTE ROSA
151460003889;Milano;311;158;0;0;0;5;DE ANGELI - MONTE ROSA
151460003890;Milano;58;30;3;3;5;0;DE ANGELI - MONTE ROSA
151460003891;Milano;125;51;0;16;11;5;DE ANGELI - MONTE ROSA
151460003892;Milano;269;123;0;0;0;9;DE ANGELI - MONTE ROSA
151460003893;Milano;227;122;0;0;0;3;DE ANGELI - MONTE ROSA
151460003894;Milano;184;91;1;0;0;7;DE ANGELI - MONTE ROSA
151460003895;Milano;139;53;0;0;0;3;DE ANGELI - MONTE ROSA
151460003896;Milano;221;90;0;0;1;8;DE ANGELI - MONTE ROSA
151460003897;Milano;217;102;0;0;4;10;DE ANGELI - MONTE ROSA
151460003898;Milano;203;100;1;0;0;11;DE ANGELI - MONTE ROSA
151460003899;Milano;420;191;3;1;0;12;DE ANGELI - MONTE ROSA
151460003900;Milano;155;70;0;15;14;5;DE ANGELI - MONTE ROSA
151460003901;Milano;65;32;0;5;4;2;DE ANGELI - MONTE ROSA
151460003902;Milano;50;24;0;1;3;2;DE ANGELI - MONTE ROSA
151460003903;Milano;73;35;0;1;0;3;DE ANGELI - MONTE ROSA
151460003904;Milano;91;45;0;20;6;0;DE ANGELI - MONTE ROSA
151460003905;Milano;109;49;0;27;2;1;DE ANGELI - MONTE ROSA
151460003906;Milano;289;118;1;5;4;9;DE ANGELI - MONTE ROSA
151460003907;Milano;148;66;0;1;1;9;DE ANGELI - MONTE ROSA
151460003908;Milano;179;89;2;1;0;3;DE ANGELI - MONTE ROSA
151460003909;Milano;241;102;2;0;0;9;DE ANGELI - MONTE ROSA
151460003910;Milano;396;194;0;1;1;14;PAGANO
151460003911;Milano;0;0;0;0;0;0;PAGANO
151460003912;Milano;277;110;0;0;0;8;PAGANO
151460003913;Milano;158;82;0;0;0;6;PAGANO
151460003914;Milano;209;109;0;0;3;10;PAGANO
151460003915;Milano;217;112;2;2;0;10;PAGANO
151460003916;Milano;277;130;0;1;0;7;PAGANO
151460003917;Milano;262;115;1;0;0;4;PAGANO
151460003918;Milano;203;104;0;0;1;10;PAGANO
151460003919;Milano;171;76;0;4;2;7;PAGANO
151460003920;Milano;117;71;0;0;0;5;PAGANO
151460003921;Milano;200;95;0;0;2;13;PAGANO
151460003922;Milano;377;166;0;0;0;8;BANDE NERE
151460003923;Milano;383;168;2;0;0;6;BANDE NERE
151460003924;Milano;315;129;0;0;0;6;BANDE NERE
151460003925;Milano;156;72;0;0;0;3;BANDE NERE
151460003926;Milano;244;125;0;0;0;6;BANDE NERE
151460003927;Milano;140;61;0;0;8;9;BANDE NERE
151460003928;Milano;152;73;1;0;5;6;BANDE NERE
151460003929;Milano;278;126;0;0;36;5;BANDE NERE
151460003930;Milano;335;167;0;0;9;12;BANDE NERE
151460003931;Milano;372;167;0;1;0;5;BANDE NERE
151460003932;Milano;311;142;1;0;1;9;BANDE NERE
151460003933;Milano;321;128;0;0;0;6;BANDE NERE
151460003934;Milano;267;123;1;0;0;6;BANDE NERE
151460003935;Milano;280;127;0;0;0;6;BANDE NERE
151460003936;Milano;114;38;0;0;0;4;BANDE NERE
151460003937;Milano;9;4;0;0;3;0;BANDE NERE
151460003938;Milano;0;0;0;0;0;0;BANDE NERE
151460003939;Milano;172;1;0;0;0;0;BANDE NERE
151460003940;Milano;324;165;0;1;1;6;BANDE NERE
151460003941;Milano;301;141;0;0;0;10;BANDE NERE
151460003942;Milano;304;123;0;1;6;3;BANDE NERE
151460003943;Milano;179;97;0;1;3;4;BANDE NERE
151460003944;Milano;228;135;2;1;3;6;BANDE NERE
151460003945;Milano;258;130;0;0;0;3;SELINUNTE
151460003946;Milano;305;129;0;0;0;5;SELINUNTE
151460003947;Milano;204;97;1;0;0;5;SELINUNTE
151460003948;Milano;260;99;0;1;0;5;SELINUNTE
151460003949;Milano;98;46;0;1;1;4;SELINUNTE
151460003950;Milano;306;137;0;0;0;6;SELINUNTE
151460003951;Milano;47;24;0;0;0;1;BANDE NERE
151460003952;Milano;103;48;0;0;2;9;SELINUNTE
151460003953;Milano;198;83;0;0;0;5;SELINUNTE
151460003954;Milano;307;151;0;0;0;5;SELINUNTE
151460003955;Milano;318;129;0;2;1;11;BANDE NERE
151460003956;Milano;239;103;0;1;0;8;BANDE NERE
151460003957;Milano;317;137;1;0;0;8;BANDE NERE
151460003958;Milano;242;114;0;0;0;6;BANDE NERE
151460003959;Milano;245;99;2;2;1;7;BANDE NERE
151460003960;Milano;160;82;0;0;2;6;BANDE NERE
151460003961;Milano;291;144;0;0;4;8;BANDE NERE
151460003962;Milano;299;151;0;0;1;5;BANDE NERE
151460003963;Milano;243;106;0;2;1;4;BANDE NERE
151460003964;Milano;207;108;2;0;0;9;BANDE NERE
151460003965;Milano;298;127;1;1;0;7;BANDE NERE
151460003966;Milano;233;118;0;0;0;5;BANDE NERE
151460003967;Milano;240;142;1;0;1;8;BANDE NERE
151460003968;Milano;208;107;1;0;1;6;BANDE NERE
151460003969;Milano;238;94;4;0;0;3;BANDE NERE
151460003970;Milano;251;108;0;0;0;5;BANDE NERE
151460003971;Milano;155;69;0;1;3;2;FORZE ARMATE
151460003972;Milano;454;230;0;0;0;7;FORZE ARMATE
151460003973;Milano;316;148;0;0;0;3;FORZE ARMATE
151460003974;Milano;328;144;0;0;0;4;FORZE ARMATE
151460003975;Milano;333;150;0;0;0;4;FORZE ARMATE
151460003976;Milano;178;76;1;0;0;4;FORZE ARMATE
151460003977;Milano;556;194;0;1;0;3;FORZE ARMATE
151460003978;Milano;131;63;2;0;0;1;FORZE ARMATE
151460003979;Milano;81;54;1;3;0;1;FORZE ARMATE
151460003980;Milano;0;0;0;0;1;0;FORZE ARMATE
151460003981;Milano;311;92;0;0;1;1;FORZE ARMATE
151460003982;Milano;265;124;1;0;0;4;FORZE ARMATE
151460003983;Milano;11;5;0;1;0;0;FORZE ARMATE
151460003984;Milano;88;42;1;0;0;1;FORZE ARMATE
151460003985;Milano;476;176;0;0;0;8;FORZE ARMATE
151460003986;Milano;409;191;0;0;0;11;FORZE ARMATE
151460003987;Milano;266;119;0;2;0;9;FORZE ARMATE
151460003988;Milano;15;6;0;0;1;0;FORZE ARMATE
151460003989;Milano;83;28;1;0;0;2;FORZE ARMATE
151460003990;Milano;279;132;0;0;0;3;BANDE NERE
151460003991;Milano;371;151;0;0;0;3;BANDE NERE
151460003992;Milano;266;116;0;0;0;5;BANDE NERE
151460003993;Milano;69;34;0;0;0;1;BANDE NERE
151460003994;Milano;318;153;0;0;0;5;BANDE NERE
151460003995;Milano;133;54;0;0;0;3;BANDE NERE
151460003996;Milano;433;204;1;0;0;7;BANDE NERE
151460003997;Milano;323;151;2;2;1;9;BANDE NERE
151460003998;Milano;255;121;0;1;0;9;BANDE NERE
151460003999;Milano;104;48;0;0;2;1;BANDE NERE
151460004000;Milano;113;50;0;0;2;0;BANDE NERE
151460004001;Milano;134;61;0;2;1;1;BANDE NERE
151460004002;Milano;448;217;0;0;3;7;BANDE NERE
151460004003;Milano;231;86;0;0;1;4;BANDE NERE
151460004004;Milano;217;95;0;3;2;6;BANDE NERE
151460004005;Milano;276;132;0;4;4;10;BANDE NERE
151460004006;Milano;284;123;1;0;0;10;BANDE NERE
151460004007;Milano;213;95;0;1;0;7;BANDE NERE
151460004008;Milano;192;69;1;0;0;3;BANDE NERE
151460004009;Milano;411;167;1;0;0;9;BANDE NERE
151460004010;Milano;211;86;0;0;0;3;BANDE NERE
151460004011;Milano;206;80;1;0;0;3;BANDE NERE
151460004012;Milano;331;137;0;0;0;5;BANDE NERE
151460004013;Milano;251;103;0;1;0;5;BANDE NERE
151460004014;Milano;363;146;0;0;0;4;BANDE NERE
151460004015;Milano;380;170;0;0;0;6;BANDE NERE
151460004016;Milano;273;136;0;0;0;2;BANDE NERE
151460004017;Milano;190;82;0;0;0;3;BANDE NERE
151460004018;Milano;366;161;0;0;0;4;BANDE NERE
151460004019;Milano;230;93;0;0;0;5;BANDE NERE
151460004020;Milano;247;100;0;0;0;5;BANDE NERE
151460004021;Milano;311;135;0;0;0;6;BANDE NERE
151460004022;Milano;279;128;1;0;0;5;BANDE NERE
151460004023;Milano;6;1;0;1;0;0;BANDE NERE
151460004024;Milano;239;112;1;1;0;6;BANDE NERE
151460004025;Milano;204;98;2;0;0;6;BANDE NERE
151460004026;Milano;269;116;1;1;0;13;BANDE NERE
151460004027;Milano;132;69;2;0;0;10;BANDE NERE
151460004028;Milano;237;113;1;0;0;4;BANDE NERE
151460004029;Milano;217;92;1;1;0;5;BANDE NERE
151460004030;Milano;91;34;0;0;0;2;FORZE ARMATE
151460004031;Milano;202;60;0;0;0;3;FORZE ARMATE
151460004032;Milano;51;23;0;8;1;1;FORZE ARMATE
151460004033;Milano;0;0;0;0;0;0;FORZE ARMATE
151460004034;Milano;1;1;1;0;0;0;FORZE ARMATE
151460004035;Milano;278;113;1;1;4;7;FORZE ARMATE
151460004036;Milano;374;123;0;0;0;6;FORZE ARMATE
151460004037;Milano;376;128;1;0;0;6;FORZE ARMATE
151460004038;Milano;2;1;0;1;0;0;FORZE ARMATE
151460004039;Milano;384;106;0;0;0;6;FORZE ARMATE
151460004040;Milano;25;22;0;0;1;0;FORZE ARMATE
151460004041;Milano;374;175;1;11;0;2;S. SIRO
151460004042;Milano;255;110;0;0;0;4;S. SIRO
151460004043;Milano;176;95;0;6;0;2;S. SIRO
151460004044;Milano;125;39;0;0;0;2;S. SIRO
151460004045;Milano;292;115;0;0;0;5;S. SIRO
151460004046;Milano;194;94;0;1;2;7;S. SIRO
151460004047;Milano;191;86;2;0;0;7;S. SIRO
151460004048;Milano;240;95;0;0;0;5;S. SIRO
151460004049;Milano;205;94;0;0;0;4;S. SIRO
151460004050;Milano;349;139;2;0;0;6;S. SIRO
151460004051;Milano;274;115;0;0;0;4;S. SIRO
151460004052;Milano;5;3;0;1;0;0;S. SIRO
151460004053;Milano;293;114;0;2;1;12;S. SIRO
151460004054;Milano;196;81;0;0;0;1;S. SIRO
151460004055;Milano;346;139;0;0;0;1;S. SIRO
151460004056;Milano;64;26;1;5;2;0;S. SIRO
151460004057;Milano;393;204;2;1;4;8;S. SIRO
151460004058;Milano;293;108;1;1;1;7;S. SIRO
151460004059;Milano;292;128;1;1;0;11;S. SIRO
151460004060;Milano;11;2;0;2;0;0;S. SIRO
151460004061;Milano;286;107;1;0;0;4;S. SIRO
151460004062;Milano;370;159;3;2;3;10;S. SIRO
151460004063;Milano;249;92;0;0;0;4;S. SIRO
151460004064;Milano;292;104;0;0;0;4;S. SIRO
151460004065;Milano;289;117;0;0;0;6;S. SIRO
151460004066;Milano;356;176;0;3;0;8;S. SIRO
151460004067;Milano;143;67;0;0;2;5;SELINUNTE
151460004068;Milano;262;73;0;0;0;3;SELINUNTE
151460004069;Milano;452;221;0;1;0;12;SELINUNTE
151460004070;Milano;343;172;0;2;1;7;SELINUNTE
151460004071;Milano;218;92;0;0;0;6;SELINUNTE
151460004072;Milano;132;50;0;0;1;4;SELINUNTE
151460004073;Milano;216;97;0;0;3;6;SELINUNTE
151460004074;Milano;169;67;1;0;1;5;SELINUNTE
151460004075;Milano;230;85;1;1;3;8;SELINUNTE
151460004076;Milano;238;105;0;0;2;8;SELINUNTE
151460004077;Milano;545;222;0;1;0;5;SELINUNTE
151460004078;Milano;407;194;0;0;0;8;SELINUNTE
151460004079;Milano;238;103;0;0;0;3;SELINUNTE
151460004080;Milano;233;115;0;0;0;5;SELINUNTE
151460004081;Milano;293;123;0;0;0;5;SELINUNTE
151460004082;Milano;302;134;0;0;0;6;SELINUNTE
151460004083;Milano;176;75;0;0;0;5;SELINUNTE
151460004084;Milano;230;103;4;1;3;7;SELINUNTE
151460004085;Milano;306;91;0;0;0;4;SELINUNTE
151460004086;Milano;184;53;0;0;0;2;SELINUNTE
151460004087;Milano;409;144;0;0;0;8;SELINUNTE
151460004088;Milano;193;85;0;0;0;4;SELINUNTE
151460004089;Milano;291;122;0;0;0;2;SELINUNTE
151460004090;Milano;330;126;0;0;0;6;SELINUNTE
151460004091;Milano;430;124;0;0;0;5;SELINUNTE
151460004092;Milano;426;160;1;0;0;5;SELINUNTE
151460004093;Milano;188;73;0;0;0;3;SELINUNTE
151460004094;Milano;148;43;0;0;0;3;SELINUNTE
151460004095;Milano;153;45;0;0;0;3;SELINUNTE
151460004096;Milano;348;128;1;0;0;5;SELINUNTE
151460004097;Milano;322;107;1;0;0;5;SELINUNTE
151460004098;Milano;290;105;0;0;0;2;SELINUNTE
151460004099;Milano;246;94;0;0;0;4;SELINUNTE
151460004100;Milano;317;127;0;0;0;2;SELINUNTE
151460004101;Milano;200;65;0;0;0;2;SELINUNTE
151460004102;Milano;205;68;2;0;0;5;SELINUNTE
151460004103;Milano;140;68;0;0;0;1;SELINUNTE
151460004104;Milano;263;91;1;1;0;5;SELINUNTE
151460004105;Milano;216;66;0;0;0;4;SELINUNTE
151460004106;Milano;104;53;0;0;0;4;SELINUNTE
151460004107;Milano;246;98;1;1;2;8;SELINUNTE
151460004108;Milano;259;111;1;0;0;8;SELINUNTE
151460004109;Milano;154;68;0;0;0;5;SELINUNTE
151460004110;Milano;87;31;0;0;0;3;SELINUNTE
151460004111;Milano;478;229;2;0;0;12;SELINUNTE
151460004112;Milano;268;120;0;0;0;6;SELINUNTE
151460004113;Milano;211;103;0;0;0;3;SELINUNTE
151460004114;Milano;277;131;0;0;0;4;SELINUNTE
151460004115;Milano;79;30;0;0;0;2;SELINUNTE
151460004116;Milano;432;210;0;0;0;8;SELINUNTE
151460004117;Milano;47;20;0;0;0;1;SELINUNTE
151460004118;Milano;412;210;0;0;0;2;SELINUNTE
151460004119;Milano;181;97;0;0;0;1;SELINUNTE
151460004120;Milano;47;24;0;0;0;3;S. SIRO
151460004121;Milano;407;144;0;0;0;4;SELINUNTE
151460004122;Milano;400;136;0;0;0;5;SELINUNTE
151460004123;Milano;11;3;0;0;0;1;SELINUNTE
151460004124;Milano;428;170;0;1;0;6;SELINUNTE
151460004125;Milano;206;85;0;0;0;2;SELINUNTE
151460004126;Milano;353;135;0;0;0;4;SELINUNTE
151460004127;Milano;347;140;0;0;0;2;SELINUNTE
151460004128;Milano;188;77;0;0;0;2;SELINUNTE
151460004129;Milano;288;119;0;1;0;4;SELINUNTE
151460004130;Milano;400;150;1;0;0;3;SELINUNTE
151460004131;Milano;358;135;0;0;0;3;SELINUNTE
151460004132;Milano;196;95;0;0;0;5;SELINUNTE
151460004133;Milano;186;89;0;0;0;4;SELINUNTE
151460004134;Milano;235;116;0;0;0;3;SELINUNTE
151460004135;Milano;247;122;2;0;0;2;SELINUNTE
151460004136;Milano;131;37;0;0;0;4;SELINUNTE
151460004137;Milano;308;131;0;1;0;6;SELINUNTE
151460004138;Milano;211;105;0;0;0;3;SELINUNTE
151460004139;Milano;259;114;2;0;0;4;SELINUNTE
151460004140;Milano;189;99;0;0;0;5;SELINUNTE
151460004141;Milano;232;98;2;3;1;8;SELINUNTE
151460004142;Milano;212;110;0;0;1;7;SELINUNTE
151460004143;Milano;368;148;1;1;1;10;SELINUNTE
151460004144;Milano;204;84;0;0;0;6;SELINUNTE
151460004145;Milano;101;10;0;1;1;0;SELINUNTE
151460004146;Milano;234;113;0;0;0;7;SELINUNTE
151460004147;Milano;98;44;0;0;1;3;SELINUNTE
151460004148;Milano;137;62;0;6;2;5;DE ANGELI - MONTE ROSA
151460004149;Milano;14;7;0;2;0;2;DE ANGELI - MONTE ROSA
151460004150;Milano;227;102;0;5;1;8;DE ANGELI - MONTE ROSA
151460004151;Milano;268;132;1;7;5;13;DE ANGELI - MONTE ROSA
151460004152;Milano;400;179;0;1;2;9;DE ANGELI - MONTE ROSA
151460004153;Milano;224;106;1;0;1;8;DE ANGELI - MONTE ROSA
151460004154;Milano;168;81;4;0;5;13;DE ANGELI - MONTE ROSA
151460004155;Milano;66;24;0;22;12;0;DE ANGELI - MONTE ROSA
151460004156;Milano;58;26;0;8;8;2;DE ANGELI - MONTE ROSA
151460004157;Milano;189;92;0;3;0;6;DE ANGELI - MONTE ROSA
151460004158;Milano;131;58;0;8;8;6;DE ANGELI - MONTE ROSA
151460004159;Milano;241;123;0;0;0;12;DE ANGELI - MONTE ROSA
151460004160;Milano;254;114;0;0;6;10;DE ANGELI - MONTE ROSA
151460004161;Milano;92;26;0;0;3;1;DE ANGELI - MONTE ROSA
151460004162;Milano;169;76;0;10;10;9;DE ANGELI - MONTE ROSA
151460004163;Milano;115;49;2;9;15;5;DE ANGELI - MONTE ROSA
151460004164;Milano;253;129;1;5;2;10;DE ANGELI - MONTE ROSA
151460004165;Milano;312;136;0;0;1;11;DE ANGELI - MONTE ROSA
151460004166;Milano;0;0;0;0;0;0;DE ANGELI - MONTE ROSA
151460004167;Milano;68;32;0;0;0;8;S. SIRO
151460004168;Milano;153;69;0;0;0;9;SELINUNTE
151460004169;Milano;2;1;0;1;0;0;SELINUNTE
151460004170;Milano;2;2;0;1;0;0;SELINUNTE
151460004171;Milano;211;89;0;0;0;9;SELINUNTE
151460004172;Milano;117;40;0;0;2;7;S. SIRO
151460004173;Milano;114;45;0;0;2;4;S. SIRO
151460004174;Milano;0;0;0;0;0;0;S. SIRO
151460004175;Milano;56;21;0;0;0;2;S. SIRO
151460004176;Milano;61;32;0;1;1;4;S. SIRO
151460004177;Milano;123;48;0;1;1;9;S. SIRO
151460004178;Milano;197;79;0;0;0;9;S. SIRO
151460004179;Milano;90;35;0;0;0;6;S. SIRO
151460004180;Milano;53;30;0;0;1;4;S. SIRO
151460004181;Milano;12;8;0;0;0;3;S. SIRO
151460004182;Milano;33;11;0;2;0;1;S. SIRO
151460004183;Milano;32;14;0;1;0;3;S. SIRO
151460004184;Milano;107;45;1;0;1;7;S. SIRO
151460004185;Milano;14;6;0;1;1;1;S. SIRO
151460004186;Milano;22;13;0;1;0;2;S. SIRO
151460004187;Milano;104;35;0;2;0;10;S. SIRO
151460004188;Milano;47;25;0;1;1;2;S. SIRO
151460004189;Milano;59;36;0;0;0;3;S. SIRO
151460004190;Milano;102;43;0;1;1;7;S. SIRO
151460004191;Milano;36;11;0;1;2;4;S. SIRO
151460004192;Milano;8;4;0;4;0;0;S. SIRO
151460004193;Milano;56;29;5;1;4;1;S. SIRO
151460004194;Milano;38;15;1;0;1;0;S. SIRO
151460004195;Milano;22;12;0;5;0;0;S. SIRO
151460004196;Milano;220;95;1;5;1;1;S. SIRO
151460004197;Milano;0;0;0;0;0;0;S. SIRO
151460004198;Milano;688;323;0;0;0;5;BAGGIO
151460004199;Milano;5;1;2;0;0;0;BAGGIO
151460004200;Milano;273;98;0;0;0;5;BAGGIO
151460004201;Milano;398;160;0;0;0;5;BAGGIO
151460004202;Milano;332;117;0;0;0;5;BAGGIO
151460004203;Milano;326;115;0;0;0;3;BAGGIO
151460004204;Milano;369;142;0;0;0;5;BAGGIO
151460004205;Milano;187;62;0;0;0;4;BAGGIO
151460004206;Milano;184;82;0;0;0;1;BAGGIO
151460004207;Milano;299;114;3;0;0;1;BAGGIO
151460004208;Milano;31;14;6;1;4;1;BAGGIO
151460004209;Milano;0;0;0;0;0;0;BAGGIO
151460004210;Milano;158;45;0;0;0;2;BAGGIO
151460004211;Milano;206;67;0;1;0;2;BAGGIO
151460004212;Milano;163;56;0;0;0;2;BAGGIO
151460004213;Milano;265;103;0;1;0;2;BAGGIO
151460004214;Milano;161;56;0;0;0;1;BAGGIO
151460004215;Milano;221;69;0;0;0;3;BAGGIO
151460004216;Milano;50;20;0;0;0;1;BAGGIO
151460004217;Milano;253;91;0;1;0;2;BAGGIO
151460004218;Milano;290;97;0;0;0;3;BAGGIO
151460004219;Milano;273;86;1;0;0;3;BAGGIO
151460004220;Milano;236;81;0;1;0;2;BAGGIO
151460004221;Milano;266;95;0;0;0;2;BAGGIO
151460004222;Milano;272;105;0;1;0;2;BAGGIO
151460004223;Milano;269;76;0;0;0;3;BAGGIO
151460004224;Milano;273;97;0;0;0;3;BAGGIO
151460004225;Milano;272;99;0;1;0;2;BAGGIO
151460004226;Milano;230;71;0;0;0;2;BAGGIO
151460004227;Milano;230;72;0;0;0;2;BAGGIO
151460004228;Milano;371;148;0;1;0;3;BAGGIO
151460004229;Milano;152;80;2;5;1;2;MUGGIANO
151460004230;Milano;127;76;0;3;3;2;MUGGIANO
151460004231;Milano;138;62;1;7;4;5;MUGGIANO
151460004232;Milano;168;89;0;3;6;5;MUGGIANO
151460004233;Milano;300;145;0;1;11;2;MUGGIANO
151460004235;Milano;218;109;3;4;6;0;MUGGIANO
151460004236;Milano;8;3;0;2;2;0;MUGGIANO
151460004237;Milano;342;208;2;2;8;1;MUGGIANO
151460004238;Milano;207;95;1;15;5;5;MUGGIANO
151460004239;Milano;164;76;4;6;6;3;MUGGIANO
151460004240;Milano;5;1;0;1;0;0;-
151460004241;Milano;112;23;0;5;1;0;PARCO AGRICOLO SUD
151460004242;Milano;52;21;0;1;5;0;PARCO AGRICOLO SUD
151460004243;-;-;-;-;-;-;-;PARCO AGRICOLO SUD
151460004244;Milano;15;2;0;0;1;0;PARCO AGRICOLO SUD
151460004245;Milano;2;1;0;1;0;0;PARCO AGRICOLO SUD
151460004246;Milano;46;32;1;0;0;0;PARCO AGRICOLO SUD
151460004247;Milano;16;6;0;6;1;0;PARCO AGRICOLO SUD
151460004248;Milano;0;0;0;0;0;0;PARCO AGRICOLO SUD
151460004249;Milano;19;8;0;2;1;0;PARCO AGRICOLO SUD
151460004250;Milano;252;137;0;0;0;5;MUGGIANO
151460004251;Milano;74;32;2;9;1;1;BAGGIO
151460004252;Milano;14;7;1;0;3;0;BAGGIO
151460004253;Milano;266;105;6;10;6;3;BAGGIO
151460004254;Milano;54;19;1;7;2;0;BAGGIO
151460004255;Milano;130;49;5;14;8;3;BAGGIO
151460004256;Milano;15;7;1;2;0;0;BAGGIO
151460004257;Milano;662;282;0;0;0;3;BAGGIO
151460004258;Milano;489;257;1;0;0;3;BAGGIO
151460004259;Milano;426;111;0;2;0;8;BAGGIO
151460004260;Milano;137;63;0;2;5;4;BAGGIO
151460004261;Milano;221;99;0;0;6;6;BAGGIO
151460004262;Milano;387;161;1;2;2;7;BAGGIO
151460004263;Milano;258;119;1;2;0;5;BAGGIO
151460004264;Milano;328;156;0;0;0;1;BAGGIO
151460004265;Milano;160;44;0;0;0;3;BAGGIO
151460004266;Milano;514;235;4;19;10;20;BAGGIO
151460004267;Milano;16;9;1;5;1;0;BAGGIO
151460004268;Milano;343;93;0;0;2;3;BAGGIO
151460004269;Milano;485;134;0;0;0;4;BAGGIO
151460004270;Milano;321;113;0;0;0;7;BAGGIO
151460004271;Milano;601;152;4;9;4;9;BAGGIO
151460004272;Milano;127;51;1;4;13;4;BAGGIO
151460004273;Milano;362;178;1;14;13;8;BAGGIO
151460004274;Milano;299;130;5;18;5;7;BAGGIO
151460004275;Milano;281;132;2;4;5;8;BAGGIO
151460004276;Milano;186;88;3;25;5;4;BAGGIO
151460004277;Milano;263;122;4;10;19;9;BAGGIO
151460004278;Milano;325;127;2;3;12;10;BAGGIO
151460004279;Milano;87;39;0;1;0;4;BAGGIO
151460004280;Milano;43;26;0;5;2;0;BAGGIO
151460004281;Milano;244;109;0;18;9;5;BAGGIO
151460004282;Milano;170;99;1;3;13;4;BAGGIO
151460004283;Milano;116;58;2;9;8;2;BAGGIO
151460004284;Milano;17;8;0;3;2;0;BAGGIO
